市场代码,证券代码,时间,最新价,成交笔数,成交额,成交量,方向,买一价,买二价,买三价,买四价,买五价,卖一价,卖二价,卖三价,卖四价,卖五价,买一量,买二量,买三量,买四量,买五量,卖一量,卖二量,卖三量,卖四量,卖五量
sz,000001,2022-12-30 11:21:39,13.23,21,304288,230,-,13.23,13.22,13.21,13.20,13.19,13.24,13.25,13.26,13.27,13.28,132,1356,495,939,3363,1622,3117,236,3194,5775
sz,000001,2022-12-30 11:21:42,13.23,4,42336,32,-,13.23,13.22,13.21,13.20,13.19,13.24,13.25,13.26,13.27,13.28,102,1356,505,989,3363,1640,3117,256,3204,5795
sz,000001,2022-12-30 11:21:45,13.23,7,86000,65,-,13.23,13.22,13.21,13.20,13.19,13.24,13.25,13.26,13.27,13.28,47,1347,505,989,3363,1639,3107,256,3204,5805
sz,000001,2022-12-30 11:21:48,13.22,22,568544,430,-,13.22,13.21,13.20,13.19,13.18,13.23,13.24,13.25,13.26,13.27,984,505,989,3363,4685,6,1619,3109,256,3152
sz,000001,2022-12-30 11:21:51,13.22,10,22480,17,-,13.22,13.21,13.20,13.19,13.18,13.23,13.24,13.25,13.26,13.27,973,497,989,3363,4685,1,1619,3112,256,3173
sz,000001,2022-12-30 11:21:54,13.22,2,3968,3,-,13.22,13.21,13.20,13.19,13.18,13.23,13.24,13.25,13.26,13.27,970,497,999,3363,4685,3,1649,3112,256,3173
sz,000001,2022-12-30 11:22:00,13.22,3,138800,105,-,13.22,13.21,13.20,13.19,13.18,13.23,13.24,13.25,13.26,13.27,870,497,1022,3363,4685,140,1679,3117,256,3194
sz,000001,2022-12-30 11:22:03,13.23,3,23824,18,-,13.22,13.21,13.20,13.19,13.18,13.23,13.24,13.25,13.26,13.27,872,520,1022,3363,4685,202,1679,3132,256,3194
sz,000001,2022-12-30 11:22:06,13.22,4,39680,30,-,13.22,13.21,13.20,13.19,13.18,13.23,13.24,13.25,13.26,13.27,867,520,1022,3363,4685,183,1684,3156,257,3194
sz,000001,2022-12-30 11:22:09,13.23,9,50256,38,-,13.22,13.21,13.20,13.19,13.18,13.23,13.24,13.25,13.26,13.27,847,519,1022,3363,4685,189,1684,3156,257,3188
sz,000001,2022-12-30 11:22:12,13.23,2,13216,10,-,13.22,13.21,13.20,13.19,13.18,13.23,13.24,13.25,13.26,13.27,97,519,1022,3363,4685,238,1684,3156,277,3188
sz,000001,2022-12-30 11:22:15,13.22,2,2640,2,-,13.22,13.21,13.20,13.19,13.18,13.23,13.24,13.25,13.26,13.27,125,519,1072,3363,4685,274,1674,3156,280,3188
sz,000001,2022-12-30 11:22:18,13.22,17,469328,355,-,13.22,13.21,13.20,13.19,13.18,13.23,13.24,13.25,13.26,13.27,222,519,1072,3363,4685,258,1674,3156,280,3251
sz,000001,2022-12-30 11:22:21,13.22,5,10576,8,-,13.22,13.21,13.20,13.19,13.18,13.23,13.24,13.25,13.26,13.27,243,519,1072,3363,4685,286,1659,3156,285,3251
sz,000001,2022-12-30 11:22:24,13.22,5,79344,60,-,13.22,13.21,13.20,13.19,13.18,13.23,13.24,13.25,13.26,13.27,259,519,1072,3363,4685,277,1676,3156,302,3251
sz,000001,2022-12-30 11:22:27,13.22,2,46272,35,-,13.22,13.21,13.20,13.19,13.18,13.23,13.24,13.25,13.26,13.27,273,519,1072,3363,4685,279,1663,3156,402,3251
sz,000001,2022-12-30 11:22:30,13.22,5,84608,64,-,13.22,13.21,13.20,13.19,13.18,13.23,13.24,13.25,13.26,13.27,247,519,1072,3363,4685,382,1643,3159,402,3257
sz,000001,2022-12-30 11:22:33,13.22,10,154736,117,-,13.22,13.21,13.20,13.19,13.18,13.23,13.24,13.25,13.26,13.27,244,519,1072,3363,4685,329,1643,3174,502,3267
sz,000001,2022-12-30 11:22:36,13.23,6,62160,47,-,13.22,13.21,13.20,13.19,13.18,13.23,13.24,13.25,13.26,13.27,220,519,1072,3363,4685,320,1643,3175,502,3267
sz,000001,2022-12-30 11:22:39,13.22,4,35696,27,-,13.22,13.21,13.20,13.19,13.18,13.23,13.24,13.25,13.26,13.27,193,519,1072,3363,4685,343,1645,3227,522,3267
sz,000001,2022-12-30 11:22:42,13.23,23,408800,309,-,13.22,13.21,13.20,13.19,13.18,13.23,13.24,13.25,13.26,13.27,184,519,1072,3363,4685,46,1646,3227,522,3267
sz,000001,2022-12-30 11:22:45,13.23,3,29072,22,-,13.22,13.21,13.20,13.19,13.18,13.23,13.24,13.25,13.26,13.27,163,519,1072,3363,4685,58,1646,3227,422,3267
sz,000001,2022-12-30 11:22:48,13.22,5,54240,41,-,13.22,13.21,13.20,13.19,13.18,13.23,13.24,13.25,13.26,13.27,153,519,1072,3363,4685,55,1646,3227,438,3267
sz,000001,2022-12-30 11:22:51,13.23,10,100544,76,-,13.23,13.22,13.21,13.20,13.19,13.24,13.25,13.26,13.27,13.28,169,154,519,1072,3363,1645,3227,443,3267,5997
sz,000001,2022-12-30 11:22:54,13.23,24,187856,142,-,13.23,13.22,13.21,13.20,13.19,13.24,13.25,13.26,13.27,13.28,29,154,519,1072,3363,1644,3227,443,3267,5997
sz,000001,2022-12-30 11:22:57,13.22,12,52912,40,-,13.22,13.21,13.20,13.19,13.18,13.23,13.24,13.25,13.26,13.27,177,519,1072,3363,4685,77,1678,3228,443,3267
sz,000001,2022-12-30 11:23:00,13.23,15,109744,83,-,13.22,13.21,13.20,13.19,13.18,13.23,13.24,13.25,13.26,13.27,100,519,1072,3363,4685,72,1688,3216,443,3273
sz,000001,2022-12-30 11:23:03,13.23,36,121696,92,-,13.23,13.22,13.21,13.20,13.19,13.24,13.25,13.26,13.27,13.28,440,104,519,1072,3363,1688,3216,443,3286,5987
sz,000001,2022-12-30 11:23:06,13.23,19,104528,79,-,13.23,13.22,13.21,13.20,13.19,13.24,13.25,13.26,13.27,13.28,479,61,519,1072,3363,1687,3339,443,3286,5989
sz,000001,2022-12-30 11:23:09,13.23,2,26464,20,-,13.23,13.22,13.21,13.20,13.19,13.24,13.25,13.26,13.27,13.28,463,563,519,1072,3363,1687,3339,433,3286,5989
sz,000001,2022-12-30 11:23:12,13.23,4,48944,37,-,13.23,13.22,13.21,13.20,13.19,13.24,13.25,13.26,13.27,13.28,427,563,519,1072,3363,1745,3339,438,3267,5991
sz,000001,2022-12-30 11:23:15,13.23,9,86000,65,-,13.23,13.22,13.21,13.20,13.19,13.24,13.25,13.26,13.27,13.28,362,564,519,1072,3363,1745,3339,440,3267,5991
sz,000001,2022-12-30 11:23:18,13.23,13,165408,125,-,13.23,13.22,13.21,13.20,13.19,13.24,13.25,13.26,13.27,13.28,273,574,519,1072,3363,1724,3351,440,3300,5991
sz,000001,2022-12-30 11:23:21,13.24,4,79392,60,-,13.23,13.22,13.21,13.20,13.19,13.24,13.25,13.26,13.27,13.28,224,570,519,1072,3363,1704,3351,447,3307,5973
sz,000001,2022-12-30 11:23:24,13.23,4,56896,43,-,13.23,13.22,13.21,13.20,13.19,13.24,13.25,13.26,13.27,13.28,187,570,519,1079,3363,1744,3351,449,3307,5973
sz,000001,2022-12-30 11:23:27,13.23,3,19840,15,-,13.23,13.22,13.21,13.20,13.19,13.24,13.25,13.26,13.27,13.28,173,560,519,1079,3363,1800,3351,454,3307,5978
sz,000001,2022-12-30 11:23:30,13.24,8,31760,24,-,13.23,13.22,13.21,13.20,13.19,13.24,13.25,13.26,13.27,13.28,169,550,519,1056,3363,1792,3339,454,3307,5981
sz,000001,2022-12-30 11:23:33,13.23,18,283120,214,-,13.22,13.21,13.20,13.19,13.18,13.23,13.24,13.25,13.26,13.27,550,519,1056,3363,4685,206,1792,3341,447,3307
sz,000001,2022-12-30 11:23:36,13.23,1,1328,1,-,13.22,13.21,13.20,13.19,13.18,13.23,13.24,13.25,13.26,13.27,555,519,1056,3363,4685,206,1821,3341,447,3297
sz,000001,2022-12-30 11:23:39,13.23,1,74080,56,-,13.22,13.21,13.20,13.19,13.18,13.23,13.24,13.25,13.26,13.27,576,619,1056,3363,4685,214,1865,3341,457,3297
sz,000001,2022-12-30 11:23:42,13.23,2,145536,110,-,13.22,13.21,13.20,13.19,13.18,13.23,13.24,13.25,13.26,13.27,632,1119,1066,3363,4685,106,1877,3341,507,3297
sz,000001,2022-12-30 11:23:45,13.23,1,1328,1,-,13.22,13.21,13.20,13.19,13.18,13.23,13.24,13.25,13.26,13.27,632,1119,1066,3363,4685,155,1903,3304,509,3297
sz,000001,2022-12-30 11:23:48,13.23,14,123040,93,-,13.22,13.21,13.20,13.19,13.18,13.23,13.24,13.25,13.26,13.27,632,1119,1066,3363,4685,64,1913,3354,515,3297
sz,000001,2022-12-30 11:23:51,13.23,6,334464,253,-,13.22,13.21,13.20,13.19,13.18,13.23,13.24,13.25,13.26,13.27,384,1119,1066,3363,4685,61,1926,3358,475,3297
sz,000001,2022-12-30 11:23:54,13.22,5,96544,73,-,13.22,13.21,13.20,13.19,13.18,13.23,13.24,13.25,13.26,13.27,353,1119,1066,3363,4685,88,1926,3358,475,3297
sz,000001,2022-12-30 11:23:57,13.23,2,15856,12,-,13.22,13.21,13.20,13.19,13.18,13.23,13.24,13.25,13.26,13.27,348,1119,1066,3363,4685,91,1926,3358,475,3297
sz,000001,2022-12-30 11:24:00,13.22,1,13232,10,-,13.22,13.21,13.20,13.19,13.18,13.23,13.24,13.25,13.26,13.27,344,1123,1016,3342,4685,325,1926,3358,475,3297
sz,000001,2022-12-30 11:24:03,13.22,9,100512,76,-,13.22,13.21,13.20,13.19,13.18,13.23,13.24,13.25,13.26,13.27,363,1123,1016,3342,4685,275,1930,3358,508,3297
sz,000001,2022-12-30 11:24:06,13.22,27,777408,588,-,13.22,13.21,13.20,13.19,13.18,13.23,13.24,13.25,13.26,13.27,255,1123,1016,3342,4685,213,1936,3352,508,3297
sz,000001,2022-12-30 11:24:12,13.23,3,101792,77,-,13.22,13.21,13.20,13.19,13.18,13.23,13.24,13.25,13.26,13.27,241,1123,1016,3342,4840,360,1911,3367,508,3296
sz,000001,2022-12-30 11:24:15,13.22,3,78048,59,-,13.22,13.21,13.20,13.19,13.18,13.23,13.24,13.25,13.26,13.27,259,1123,1016,3342,4840,344,1908,3367,508,3296
sz,000001,2022-12-30 11:24:18,13.22,6,111040,84,-,13.22,13.21,13.20,13.19,13.18,13.23,13.24,13.25,13.26,13.27,176,1123,1016,3342,4840,453,1890,3367,523,3296
sz,000001,2022-12-30 11:24:21,13.22,17,342400,259,-,13.21,13.20,13.19,13.18,13.17,13.22,13.23,13.24,13.25,13.26,1122,1016,3342,4840,774,5,478,1886,3367,508
sz,000001,2022-12-30 11:24:24,13.22,7,52896,40,-,13.22,13.21,13.20,13.19,13.18,13.23,13.24,13.25,13.26,13.27,191,1122,1016,3342,4840,532,1886,3354,508,3296
sz,000001,2022-12-30 11:24:27,13.22,3,15872,12,-,13.22,13.21,13.20,13.19,13.18,13.23,13.24,13.25,13.26,13.27,216,1122,1016,3342,4840,540,1904,3356,498,3304
sz,000001,2022-12-30 11:24:30,13.22,1,6608,5,-,13.22,13.21,13.20,13.19,13.18,13.23,13.24,13.25,13.26,13.27,211,1122,1016,3342,4840,542,1904,3359,503,3304
sz,000001,2022-12-30 11:24:33,13.22,3,37008,28,-,13.22,13.21,13.20,13.19,13.18,13.23,13.24,13.25,13.26,13.27,383,1131,1016,3342,4840,557,1704,3364,503,3307
sz,000001,2022-12-30 11:24:36,13.23,5,264608,200,-,13.22,13.21,13.20,13.19,13.18,13.23,13.24,13.25,13.26,13.27,400,1131,1021,3342,4840,390,1706,3364,503,3307
sz,000001,2022-12-30 11:24:42,13.23,2,47600,36,-,13.22,13.21,13.20,13.19,13.18,13.23,13.24,13.25,13.26,13.27,387,931,1021,3342,4840,398,1712,3372,465,3312
sz,000001,2022-12-30 11:24:45,13.22,3,30416,23,-,13.22,13.21,13.20,13.19,13.18,13.23,13.24,13.25,13.26,13.27,374,931,1021,3342,4840,412,1712,3381,465,3283
sz,000001,2022-12-30 11:24:48,13.23,9,223456,169,-,13.22,13.21,13.20,13.19,13.18,13.23,13.24,13.25,13.26,13.27,246,944,1021,3342,4840,372,1697,3366,565,3287
sz,000001,2022-12-30 11:24:51,13.22,2,5280,4,-,13.22,13.21,13.20,13.19,13.18,13.23,13.24,13.25,13.26,13.27,242,944,1021,3342,4840,372,1697,3369,575,3287
sz,000001,2022-12-30 11:24:54,13.22,2,13232,10,-,13.22,13.21,13.20,13.19,13.18,13.23,13.24,13.25,13.26,13.27,1679,944,1021,3342,4840,387,1697,3369,577,3297
sz,000001,2022-12-30 11:24:57,13.22,2,83280,63,-,13.22,13.21,13.20,13.19,13.18,13.23,13.24,13.25,13.26,13.27,1674,944,1021,3342,4840,387,1697,3359,798,3297
sz,000001,2022-12-30 11:25:03,13.24,40,734272,555,-,13.23,13.22,13.21,13.20,13.19,13.24,13.25,13.26,13.27,13.28,186,1976,944,1028,3347,1682,3359,798,3289,6241
sz,000001,2022-12-30 11:25:06,13.23,11,427616,323,-,13.23,13.22,13.21,13.20,13.19,13.24,13.25,13.26,13.27,13.28,2435,1078,944,1028,3347,1375,3376,818,3289,6241
sz,000001,2022-12-30 11:25:09,13.23,6,281808,213,-,13.23,13.22,13.21,13.20,13.19,13.24,13.25,13.26,13.27,13.28,2741,1077,944,1058,3347,1389,3534,968,3289,6241
sz,000001,2022-12-30 11:25:12,13.23,3,17200,13,-,13.23,13.22,13.21,13.20,13.19,13.24,13.25,13.26,13.27,13.28,2730,1077,944,1058,3347,1387,3537,978,3296,6251
sz,000001,2022-12-30 11:25:15,13.23,6,726320,549,-,13.23,13.22,13.21,13.20,13.19,13.24,13.25,13.26,13.27,13.28,1909,1069,941,1058,3347,1387,3537,978,3296,6231
sz,000001,2022-12-30 11:25:18,13.23,26,1432496,1082,-,13.23,13.22,13.21,13.20,13.19,13.24,13.25,13.26,13.27,13.28,965,1069,941,1058,3347,391,3591,981,3296,6234
sz,000001,2022-12-30 11:25:24,13.23,5,93952,71,-,13.23,13.22,13.21,13.20,13.19,13.24,13.25,13.26,13.27,13.28,1019,1069,941,1058,3347,453,3595,998,3296,6264
sz,000001,2022-12-30 11:25:27,13.24,33,639472,483,-,13.24,13.23,13.22,13.21,13.20,13.25,13.26,13.27,13.28,13.29,539,1007,1069,923,1058,3600,998,3296,6274,5291
sz,000001,2022-12-30 11:25:30,13.24,3,148400,112,-,13.24,13.23,13.22,13.21,13.20,13.25,13.26,13.27,13.28,13.29,577,925,1069,923,1058,3500,998,3303,6271,5292
sz,000001,2022-12-30 11:25:33,13.25,56,4644128,3505,-,13.25,13.24,13.23,13.22,13.21,13.26,13.27,13.28,13.29,13.30,1551,592,815,990,923,1186,3303,6287,5292,10849
sz,000001,2022-12-30 11:25:36,13.26,6,39744,30,-,13.25,13.24,13.23,13.22,13.21,13.26,13.27,13.28,13.29,13.30,1522,667,815,990,900,1190,3303,6287,5289,10855
sz,000001,2022-12-30 11:25:39,13.26,18,157792,119,-,13.25,13.24,13.23,13.22,13.21,13.26,13.27,13.28,13.29,13.30,1517,667,815,990,900,1087,3304,6287,5289,10855
sz,000001,2022-12-30 11:25:42,13.25,4,25184,19,-,13.25,13.24,13.23,13.22,13.21,13.26,13.27,13.28,13.29,13.30,52,667,815,990,900,1096,3314,6284,5289,10855
sz,000001,2022-12-30 11:25:45,13.25,9,11920,9,-,13.25,13.24,13.23,13.22,13.21,13.26,13.27,13.28,13.29,13.30,53,667,806,490,880,1095,3307,6284,5289,10855
sz,000001,2022-12-30 11:25:48,13.26,2,2656,2,-,13.25,13.24,13.23,13.22,13.21,13.26,13.27,13.28,13.29,13.30,52,667,806,490,880,1148,3307,6284,5289,10855
sz,000001,2022-12-30 11:25:51,13.25,13,92736,70,-,13.24,13.23,13.22,13.21,13.20,13.25,13.26,13.27,13.28,13.29,680,806,490,880,1058,453,1148,3231,6284,5294
sz,000001,2022-12-30 11:25:54,13.25,1,127200,96,-,13.24,13.23,13.22,13.21,13.20,13.25,13.26,13.27,13.28,13.29,149,806,490,380,1058,357,1178,3231,6307,5301
sz,000001,2022-12-30 11:26:00,13.24,4,70224,53,-,13.24,13.23,13.22,13.21,13.20,13.25,13.26,13.27,13.28,13.29,148,806,490,380,1058,364,1440,3234,6277,5301
sz,000001,2022-12-30 11:26:03,13.25,3,160336,121,-,13.24,13.23,13.22,13.21,13.20,13.25,13.26,13.27,13.28,13.29,151,816,490,380,1058,323,1469,3234,6282,5301
sz,000001,2022-12-30 11:26:06,13.25,24,52960,40,-,13.24,13.23,13.22,13.21,13.20,13.25,13.26,13.27,13.28,13.29,114,816,490,380,1058,351,1502,3250,6282,5311
sz,000001,2022-12-30 11:26:09,13.24,5,50304,38,-,13.24,13.23,13.22,13.21,13.20,13.25,13.26,13.27,13.28,13.29,101,816,490,380,1058,359,1675,3290,6282,5311
sz,000001,2022-12-30 11:26:12,13.24,4,56944,43,-,13.24,13.23,13.22,13.21,13.20,13.25,13.26,13.27,13.28,13.29,119,746,505,380,1058,864,2245,3299,6301,5311
sz,000001,2022-12-30 11:26:15,13.24,19,64896,49,-,13.24,13.23,13.22,13.21,13.20,13.25,13.26,13.27,13.28,13.29,140,746,505,360,1058,857,2261,3387,6301,5311
sz,000001,2022-12-30 11:26:18,13.24,17,199920,151,-,13.23,13.22,13.21,13.20,13.19,13.24,13.25,13.26,13.27,13.28,746,505,351,1058,3314,391,851,2261,3387,6313
sz,000001,2022-12-30 11:26:21,13.23,2,5296,4,-,13.23,13.22,13.21,13.20,13.19,13.24,13.25,13.26,13.27,13.28,772,505,351,1058,3315,390,845,2269,3404,6311
sz,000001,2022-12-30 11:26:24,13.24,1,9264,7,-,13.23,13.22,13.21,13.20,13.19,13.24,13.25,13.26,13.27,13.28,772,505,351,1058,3315,484,866,2271,3409,6311
sz,000001,2022-12-30 11:26:27,13.23,4,76768,58,-,13.23,13.22,13.21,13.20,13.19,13.24,13.25,13.26,13.27,13.28,736,490,354,1058,3315,462,882,2595,3409,6329
sz,000001,2022-12-30 11:26:30,13.23,2,139008,105,-,13.23,13.22,13.21,13.20,13.19,13.24,13.25,13.26,13.27,13.28,770,490,354,1069,3315,599,937,2641,3410,6324
sz,000001,2022-12-30 11:26:33,13.24,2,15888,12,-,13.23,13.22,13.21,13.20,13.19,13.24,13.25,13.26,13.27,13.28,770,490,354,1069,3315,614,1517,2641,3410,6324
sz,000001,2022-12-30 11:26:36,13.23,3,123040,93,-,13.23,13.22,13.21,13.20,13.19,13.24,13.25,13.26,13.27,13.28,680,480,354,1069,3315,678,1668,2638,3410,6324
sz,000001,2022-12-30 11:26:39,13.24,1,119168,90,-,13.23,13.22,13.21,13.20,13.19,13.24,13.25,13.26,13.27,13.28,680,480,604,1076,3315,588,1674,2638,3410,6330
sz,000001,2022-12-30 11:26:42,13.24,2,2640,2,-,13.23,13.22,13.21,13.20,13.19,13.24,13.25,13.26,13.27,13.28,670,480,604,1076,3315,985,1731,2643,3410,6330
sz,000001,2022-12-30 11:26:45,13.23,1,31760,24,-,13.23,13.22,13.21,13.20,13.19,13.24,13.25,13.26,13.27,13.28,646,480,604,1076,3315,980,1731,2643,3419,6330
sz,000001,2022-12-30 11:26:54,13.24,5,71456,54,-,13.23,13.22,13.21,13.20,13.19,13.24,13.25,13.26,13.27,13.28,606,668,634,1076,3315,1031,1765,2643,3435,6330
sz,000001,2022-12-30 11:26:57,13.23,6,55584,42,-,13.23,13.22,13.21,13.20,13.19,13.24,13.25,13.26,13.27,13.28,589,668,634,1076,3315,1026,1755,2648,3435,6330
sz,000001,2022-12-30 11:27:00,13.24,1,1328,1,-,13.23,13.22,13.21,13.20,13.19,13.24,13.25,13.26,13.27,13.28,591,668,634,1065,3315,1027,1773,2658,3435,6335
sz,000001,2022-12-30 11:27:03,13.24,13,112496,85,-,13.23,13.22,13.21,13.20,13.19,13.24,13.25,13.26,13.27,13.28,554,668,634,1115,3315,999,1776,2847,3435,6335
sz,000001,2022-12-30 11:27:06,13.24,4,44976,34,-,13.23,13.22,13.21,13.20,13.19,13.24,13.25,13.26,13.27,13.28,522,668,634,1115,3315,1112,1777,2849,3435,6355
sz,000001,2022-12-30 11:27:09,13.23,2,51632,39,-,13.23,13.22,13.21,13.20,13.19,13.24,13.25,13.26,13.27,13.28,529,668,634,1105,3315,1082,1781,2859,3435,6355
sz,000001,2022-12-30 11:27:12,13.23,2,15888,12,-,13.23,13.22,13.21,13.20,13.19,13.24,13.25,13.26,13.27,13.28,529,668,881,1105,3315,1082,1792,2868,3435,6355
sz,000001,2022-12-30 11:27:15,13.23,1,1312,1,-,13.23,13.22,13.21,13.20,13.19,13.24,13.25,13.26,13.27,13.28,530,668,881,1105,3315,1082,1797,2843,3437,6358
sz,000001,2022-12-30 11:27:18,13.23,2,7952,6,-,13.23,13.22,13.21,13.20,13.19,13.24,13.25,13.26,13.27,13.28,524,668,881,1107,3315,1131,1945,2843,3477,6349
sz,000001,2022-12-30 11:27:21,13.23,2,31744,24,-,13.23,13.22,13.21,13.20,13.19,13.24,13.25,13.26,13.27,13.28,577,668,895,1107,3315,1135,1958,2855,3477,6351
sz,000001,2022-12-30 11:27:24,13.23,5,23824,18,-,13.23,13.22,13.21,13.20,13.19,13.24,13.25,13.26,13.27,13.28,586,665,895,1107,3315,1130,1969,2858,3477,6354
sz,000001,2022-12-30 11:27:27,13.23,3,43680,33,-,13.23,13.22,13.21,13.20,13.19,13.24,13.25,13.26,13.27,13.28,571,665,895,1107,3315,1135,1974,2858,3477,6336
sz,000001,2022-12-30 11:27:30,13.24,3,168016,127,-,13.23,13.22,13.21,13.20,13.19,13.24,13.25,13.26,13.27,13.28,501,665,895,1107,3315,1110,1978,2871,3477,6236
sz,000001,2022-12-30 11:27:33,13.23,2,3968,3,-,13.23,13.22,13.21,13.20,13.19,13.24,13.25,13.26,13.27,13.28,509,665,895,1107,3315,1117,2190,2871,3477,6216
sz,000001,2022-12-30 11:27:36,13.23,1,15888,12,-,13.23,13.22,13.21,13.20,13.19,13.24,13.25,13.26,13.27,13.28,497,665,895,1107,3315,1141,2190,2562,3477,6213
sz,000001,2022-12-30 11:27:39,13.23,5,19840,15,-,13.23,13.22,13.21,13.20,13.19,13.24,13.25,13.26,13.27,13.28,482,665,895,1107,3315,1146,2197,2562,3494,6271
sz,000001,2022-12-30 11:27:42,13.23,8,76736,58,-,13.23,13.22,13.21,13.20,13.19,13.24,13.25,13.26,13.27,13.28,427,665,895,1107,3315,1170,2197,2534,3494,6273
sz,000001,2022-12-30 11:27:45,13.23,7,41024,31,-,13.23,13.22,13.21,13.20,13.19,13.24,13.25,13.26,13.27,13.28,439,665,895,1107,3315,1154,2346,2539,3494,6294
sz,000001,2022-12-30 11:27:48,13.23,4,132304,100,-,13.23,13.22,13.21,13.20,13.19,13.24,13.25,13.26,13.27,13.28,339,695,895,1107,3315,1154,2356,2539,3504,6294
sz,000001,2022-12-30 11:27:51,13.23,26,304288,230,-,13.23,13.22,13.21,13.20,13.19,13.24,13.25,13.26,13.27,13.28,111,695,895,1107,3315,1154,2356,2539,3504,6294
sz,000001,2022-12-30 11:27:54,13.23,11,148176,112,-,13.22,13.21,13.20,13.19,13.18,13.23,13.24,13.25,13.26,13.27,695,895,1107,3315,4892,14,1164,2384,2544,3504
sz,000001,2022-12-30 11:28:00,13.23,3,3968,3,-,13.22,13.21,13.20,13.19,13.18,13.23,13.24,13.25,13.26,13.27,700,895,1107,3300,4893,65,1147,2376,2309,3513
sz,000001,2022-12-30 11:28:03,13.22,4,7936,6,-,13.22,13.21,13.20,13.19,13.18,13.23,13.24,13.25,13.26,13.27,370,895,1107,3300,4893,117,1152,2396,2309,3513
sz,000001,2022-12-30 11:28:06,13.23,2,2640,2,-,13.22,13.21,13.20,13.19,13.18,13.23,13.24,13.25,13.26,13.27,370,895,1107,3300,4913,198,1157,2439,2308,3513
sz,000001,2022-12-30 11:28:09,13.23,20,329424,249,-,13.22,13.21,13.20,13.19,13.18,13.24,13.25,13.26,13.27,13.28,367,895,1107,3300,4913,1158,2409,2303,3508,6277
sz,000001,2022-12-30 11:28:12,13.23,2,11904,9,-,13.22,13.21,13.20,13.19,13.18,13.23,13.24,13.25,13.26,13.27,352,910,1107,3300,4918,43,1176,2409,2316,3508
sz,000001,2022-12-30 11:28:15,13.22,6,92576,70,-,13.22,13.21,13.20,13.19,13.18,13.23,13.24,13.25,13.26,13.27,327,910,1107,3300,4918,302,1158,2405,2311,3508
sz,000001,2022-12-30 11:28:18,13.23,2,3968,3,-,13.22,13.21,13.20,13.19,13.18,13.23,13.24,13.25,13.26,13.27,326,910,1108,3300,4918,303,1132,2405,2311,3508
sz,000001,2022-12-30 11:28:21,13.22,2,3968,3,-,13.22,13.21,13.20,13.19,13.18,13.23,13.24,13.25,13.26,13.27,324,915,1108,3300,4918,332,1160,2405,2311,3508
sz,000001,2022-12-30 11:28:24,13.22,3,29072,22,-,13.22,13.21,13.20,13.19,13.18,13.23,13.24,13.25,13.26,13.27,313,1015,1108,3300,4918,334,1145,2335,2311,3508
sz,000001,2022-12-30 11:28:27,13.23,4,78064,59,-,13.22,13.21,13.20,13.19,13.18,13.23,13.24,13.25,13.26,13.27,313,1015,1108,3300,4918,275,1155,2181,2301,3508
sz,000001,2022-12-30 11:28:30,13.23,3,9264,7,-,13.22,13.21,13.20,13.19,13.18,13.23,13.24,13.25,13.26,13.27,807,1015,1108,3300,4918,325,1155,2181,2301,3513
sz,000001,2022-12-30 11:28:33,13.23,4,26448,20,-,13.22,13.21,13.20,13.19,13.18,13.23,13.24,13.25,13.26,13.27,799,1015,1108,3297,4918,505,1157,2181,2341,3513
sz,000001,2022-12-30 11:28:36,13.22,5,68784,52,-,13.22,13.21,13.20,13.19,13.18,13.23,13.24,13.25,13.26,13.27,793,1015,1108,3297,4918,462,1157,2128,2341,3513
sz,000001,2022-12-30 11:28:39,13.22,11,528800,400,-,13.22,13.21,13.20,13.19,13.18,13.23,13.24,13.25,13.26,13.27,470,1015,1108,3297,4918,765,1157,2128,2336,3513
sz,000001,2022-12-30 11:28:42,13.22,3,26448,20,-,13.22,13.21,13.20,13.19,13.18,13.23,13.24,13.25,13.26,13.27,507,1015,1108,3297,4921,770,1157,2152,2336,3513
sz,000001,2022-12-30 11:28:45,13.23,1,1312,1,-,13.22,13.21,13.20,13.19,13.18,13.23,13.24,13.25,13.26,13.27,507,1015,1109,3297,4921,779,1155,2142,2336,3513
sz,000001,2022-12-30 11:28:48,13.22,4,60864,46,-,13.22,13.21,13.20,13.19,13.18,13.23,13.24,13.25,13.26,13.27,1019,1025,1109,3297,4921,839,1170,2142,2336,3513
sz,000001,2022-12-30 11:28:51,13.22,5,19824,15,-,13.22,13.21,13.20,13.19,13.18,13.23,13.24,13.25,13.26,13.27,1006,1025,1109,3297,4921,844,1179,2442,2336,3513
sz,000001,2022-12-30 11:28:54,13.23,3,34384,26,-,13.22,13.21,13.20,13.19,13.18,13.23,13.24,13.25,13.26,13.27,992,1025,1109,3297,4921,872,1179,2442,2336,3513
sz,000001,2022-12-30 11:28:57,13.23,2,9264,7,-,13.22,13.21,13.20,13.19,13.18,13.23,13.24,13.25,13.26,13.27,990,1025,1109,3297,4921,873,1179,2442,2357,3513
sz,000001,2022-12-30 11:29:00,13.23,4,67472,51,-,13.22,13.21,13.20,13.19,13.18,13.23,13.24,13.25,13.26,13.27,994,1025,1109,3297,4921,824,1209,2442,2357,3490
sz,000001,2022-12-30 11:29:03,13.22,19,879568,665,-,13.22,13.21,13.20,13.19,13.18,13.23,13.24,13.25,13.26,13.27,765,1025,1109,3297,4921,412,1209,2442,2377,3549
