市场代码,证券代码,时间,最新价,成交笔数,成交额,成交量,方向,买一价,买二价,买三价,买四价,买五价,卖一价,卖二价,卖三价,卖四价,卖五价,买一量,买二量,买三量,买四量,买五量,卖一量,卖二量,卖三量,卖四量,卖五量
sh,510050,2019-10-31 10:09:22,3.0040,1,2300.0000,8,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,14593,23237,10151,19304,29777,13199,19788,146,6483,861
sh,510050,2019-10-31 10:09:25,3.0040,12,1832500.0000,6100,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,8493,14237,10151,16304,29777,28199,7788,2973,3657,861
sh,510050,2019-10-31 10:09:28,3.0040,12,2551300.0000,8493,S,3.0030,3.0020,3.0010,3.0000,2.9990,3.0040,3.0050,3.0060,3.0070,3.0080,14237,10151,19275,29777,16121,1723,33799,7788,2974,3657
sh,510050,2019-10-31 10:09:31,3.0040,2,35400.0000,118,S,3.0030,3.0020,3.0010,3.0000,2.9990,3.0040,3.0050,3.0060,3.0070,3.0080,14238,16151,16275,29777,16121,1671,18704,16788,2974,3657
sh,510050,2019-10-31 10:09:34,3.0050,23,3006900.0000,10007,S,3.0030,3.0020,3.0010,3.0000,2.9990,3.0050,3.0060,3.0070,3.0080,3.0090,14468,16151,24424,20777,13121,5119,16938,3147,5483,861
sh,510050,2019-10-31 10:09:40,3.0040,3,17200.0000,57,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,3487,24481,16151,21424,21807,5119,16938,5974,3657,861
sh,510050,2019-10-31 10:09:46,3.0040,7,221100.0000,736,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,2753,24431,18983,18591,21807,8195,16938,147,6483,3736
sh,510050,2019-10-31 10:09:52,3.0050,1,60000.0000,200,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,4424,34579,21983,22591,23857,4974,16938,147,6483,911
sh,510050,2019-10-31 10:09:55,3.0040,3,1010300.0000,3363,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,1361,34579,19151,25424,23857,4974,13938,3147,6483,911
sh,510050,2019-10-31 10:09:58,3.0040,1,15000.0000,50,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,2611,34579,29151,28434,23927,4974,16938,3147,6483,911
sh,510050,2019-10-31 10:10:01,3.0040,1,15100.0000,50,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,2561,37579,31983,25601,23997,4974,16938,3147,6483,911
sh,510050,2019-10-31 10:10:04,3.0050,1,10800.0000,36,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,2609,37579,23151,31601,23966,16938,7938,147,3657,911
sh,510050,2019-10-31 10:10:07,3.0040,2,18000.0000,60,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,2549,34579,23151,34434,23966,19938,7938,2974,6483,911
sh,510050,2019-10-31 10:10:10,3.0040,1,30000.0000,100,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,2509,34279,23151,34434,23966,14558,10938,2974,3657,911
sh,510050,2019-10-31 10:10:22,3.0040,1,300.0000,1,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,2612,34279,23126,31434,23958,5583,16938,147,6483,911
sh,510050,2019-10-31 10:10:25,3.0040,1,20200.0000,67,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,2840,34279,26126,31434,23958,10983,13938,147,6483,911
sh,510050,2019-10-31 10:10:28,3.0040,1,6000.0000,20,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,2820,34279,23126,34434,23960,11583,9548,147,6483,911
sh,510050,2019-10-31 10:10:31,3.0040,1,150100.0000,500,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,2348,34279,23126,33434,24060,16466,12548,147,5483,911
sh,510050,2019-10-31 10:10:34,3.0050,2,300600.0000,1000,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,2348,34279,23126,31434,27060,9483,18583,147,6483,911
sh,510050,2019-10-31 10:10:37,3.0040,1,20100.0000,67,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,2281,34329,32226,25434,27060,4483,15583,147,6483,911
sh,510050,2019-10-31 10:10:40,3.0040,5,417600.0000,1390,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,1391,34329,38058,19601,27060,686,9583,15147,3657,3736
sh,510050,2019-10-31 10:10:43,3.0050,1,900.0000,3,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,1793,34331,29226,25434,24059,683,27583,147,6483,911
sh,510050,2019-10-31 10:10:46,3.0040,2,64500.0000,215,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,1585,34334,29226,28434,27059,681,27583,147,6483,911
sh,510050,2019-10-31 10:10:52,3.0040,15,497500.0000,1656,S,3.0030,3.0020,3.0010,3.0000,2.9990,3.0040,3.0050,3.0060,3.0070,3.0080,34034,23369,28434,27059,13291,4365,29731,3583,2974,3657
sh,510050,2019-10-31 10:10:55,3.0040,1,150200.0000,500,S,3.0030,3.0020,3.0010,3.0000,2.9990,3.0040,3.0050,3.0060,3.0070,3.0080,34035,23202,25601,32973,13291,9009,39131,583,2974,3657
sh,510050,2019-10-31 10:11:01,3.0030,2,15600.0000,52,S,3.0030,3.0020,3.0010,3.0000,2.9990,3.0040,3.0050,3.0060,3.0070,3.0080,34033,23202,33434,28139,16291,19,30131,3583,3974,2657
sh,510050,2019-10-31 10:11:04,3.0030,1,9000.0000,30,S,3.0030,3.0020,3.0010,3.0000,2.9990,3.0040,3.0050,3.0060,3.0070,3.0080,34003,23202,33434,25139,16291,10,20700,15583,3974,2706
sh,510050,2019-10-31 10:11:10,3.0040,3,3300.0000,11,S,3.0030,3.0020,3.0010,3.0000,2.9990,3.0040,3.0050,3.0060,3.0070,3.0080,34303,32034,27601,25139,16291,30,700,12591,13147,5582
sh,510050,2019-10-31 10:11:13,3.0040,2,10200.0000,34,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,66,34303,29202,30434,24139,700,24591,147,5582,1111
sh,510050,2019-10-31 10:11:16,3.0040,9,1671300.0000,5565,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,2980,29490,23202,37434,24239,700,27591,147,6582,1111
sh,510050,2019-10-31 10:11:19,3.0040,1,18300.0000,61,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,2954,29490,29059,28434,24189,3700,27591,147,6582,1111
sh,510050,2019-10-31 10:11:22,3.0040,3,88600.0000,295,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,2759,29490,32059,25438,27189,3705,24591,3147,6582,1111
sh,510050,2019-10-31 10:11:25,3.0040,6,1521500.0000,5065,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,702,29490,29059,28438,24189,3753,24591,147,6582,1111
sh,510050,2019-10-31 10:11:31,3.0050,2,3400.0000,11,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,708,29490,29059,28438,24189,3842,27591,147,6592,1111
sh,510050,2019-10-31 10:11:40,3.0030,8,378100.0000,1259,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,810,29039,29061,28438,24389,7028,27591,2974,3766,1111
sh,510050,2019-10-31 10:11:55,3.0040,4,163700.0000,545,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,3332,32042,31893,25707,24291,4017,24591,247,6592,1111
sh,510050,2019-10-31 10:11:58,3.0040,4,922300.0000,3070,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,352,35042,29061,21540,27324,4017,18591,9247,5592,1111
sh,510050,2019-10-31 10:12:01,3.0040,1,4800.0000,16,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,6336,35042,37893,19707,27324,1307,18591,9247,3766,3936
sh,510050,2019-10-31 10:12:13,3.0050,5,32100.0000,107,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,3336,38044,32173,24540,27324,1230,24671,3247,6992,1111
sh,510050,2019-10-31 10:12:16,3.0050,10,240300.0000,800,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,2736,38044,35005,21707,27324,1030,24671,3247,6992,1111
sh,510050,2019-10-31 10:12:22,3.0040,1,30100.0000,100,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,5636,38044,35005,19558,27324,1100,18671,9247,7992,1111
sh,510050,2019-10-31 10:12:25,3.0050,2,12300.0000,41,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,5606,44070,32005,19558,27324,1722,18671,9247,5166,1131
sh,510050,2019-10-31 10:12:55,3.0050,2,16800.0000,56,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,9013,37721,32173,21558,27284,1701,21671,6316,4166,1131
sh,510050,2019-10-31 10:13:01,3.0050,1,1500.0000,5,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,9013,38056,38005,19558,27284,1696,15671,12266,7992,1131
sh,510050,2019-10-31 10:13:04,3.0050,2,6100.0000,20,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,8996,38056,34087,19558,27284,1654,21671,6266,7992,1131
sh,510050,2019-10-31 10:13:07,3.0040,2,18900.0000,63,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,8983,37756,33127,19558,27284,1804,21671,6266,7992,1131
sh,510050,2019-10-31 10:13:10,3.0050,1,25200.0000,84,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,8983,37756,33127,22558,27284,1720,21671,6266,7992,1131
sh,510050,2019-10-31 10:13:19,3.0050,2,3300.0000,11,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,8983,37756,29615,19558,27284,1709,18671,6266,5166,1131
sh,510050,2019-10-31 10:13:25,3.0050,2,30100.0000,100,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,8983,34756,26618,22558,27284,1609,24671,3266,5166,1131
sh,510050,2019-10-31 10:13:34,3.0050,4,9600.0000,32,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,8983,34756,32451,19558,27384,1651,24681,3266,7992,1131
sh,510050,2019-10-31 10:13:37,3.0040,2,30000.0000,100,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,8883,34756,32451,18558,27353,1651,24681,3266,7002,1131
sh,510050,2019-10-31 10:13:46,3.0050,4,46300.0000,154,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,5783,34756,26629,22558,27353,7749,18673,9266,5176,1131
sh,510050,2019-10-31 10:13:49,3.0050,2,60100.0000,200,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,5783,34756,26629,22558,27353,7549,24673,3266,5176,1131
sh,510050,2019-10-31 10:13:55,3.0040,1,30000.0000,100,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,5945,34756,29629,19558,27353,7549,18692,9266,5176,1231
sh,510050,2019-10-31 10:13:58,3.0050,4,52600.0000,175,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,5945,34756,26629,19558,27253,7374,18692,9266,5176,1231
sh,510050,2019-10-31 10:14:10,3.0050,1,7800.0000,26,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,3028,34756,26649,22558,27253,7148,18692,9266,8002,1231
sh,510050,2019-10-31 10:14:13,3.0040,1,900.0000,3,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,3077,34756,26649,25391,27253,7484,24692,3266,8002,1231
sh,510050,2019-10-31 10:14:16,3.0040,17,924400.0000,3077,S,3.0030,3.0020,3.0010,3.0000,2.9990,3.0040,3.0050,3.0060,3.0070,3.0080,34756,26649,25391,27251,13739,733,7484,24692,3366,8002
sh,510050,2019-10-31 10:14:19,3.0030,1,1200.0000,4,S,3.0030,3.0020,3.0010,3.0000,2.9990,3.0040,3.0050,3.0060,3.0070,3.0080,35053,26649,27391,27251,13739,800,7789,24692,3366,7002
sh,510050,2019-10-31 10:14:22,3.0040,1,3000.0000,10,S,3.0030,3.0020,3.0010,3.0000,2.9990,3.0040,3.0050,3.0060,3.0070,3.0080,38103,26649,27391,28251,13739,790,7789,24692,4366,7002
sh,510050,2019-10-31 10:14:28,3.0040,3,237300.0000,790,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,2210,38903,29681,24558,28251,7789,24692,4366,7002,1231
sh,510050,2019-10-31 10:14:37,3.0040,1,3900.0000,13,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,2197,38926,26681,22558,24251,7794,24692,366,8002,1281
sh,510050,2019-10-31 10:14:52,3.0040,1,300.0000,1,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,9449,41223,17849,34491,24384,22746,15612,366,8002,3281
sh,510050,2019-10-31 10:14:55,3.0040,4,60100.0000,200,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,300,41423,24128,28491,24384,10746,27612,3193,8002,3281
sh,510050,2019-10-31 10:14:58,3.0040,3,90100.0000,300,S,3.0030,3.0020,3.0010,3.0000,2.9990,3.0040,3.0050,3.0060,3.0070,3.0080,32423,24128,28491,24384,16474,2700,10746,24612,366,8002
sh,510050,2019-10-31 10:15:01,3.0040,1,900.0000,3,S,3.0030,3.0020,3.0010,3.0000,2.9990,3.0040,3.0050,3.0060,3.0070,3.0080,32424,24128,30491,24384,16474,2697,10746,27612,366,7002
sh,510050,2019-10-31 10:15:04,3.0040,3,810200.0000,2697,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,6718,32520,24128,30491,25384,10746,27612,1366,7002,3281
sh,510050,2019-10-31 10:15:22,3.0040,1,300.0000,1,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,20967,38518,26960,19660,27447,10560,9830,12366,8002,3281
sh,510050,2019-10-31 10:15:31,3.0050,1,2400.0000,8,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,21095,38518,26960,22493,27367,10552,10130,18366,5176,6106
sh,510050,2019-10-31 10:15:34,3.0050,1,300.0000,1,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,21095,32218,32960,19660,27667,10551,16130,9366,8002,3281
sh,510050,2019-10-31 10:15:40,3.0050,1,4500.0000,15,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,21095,32221,26960,19660,27695,10536,13130,15366,8002,3281
sh,510050,2019-10-31 10:15:49,3.0050,1,30000.0000,100,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,30167,38371,27160,19930,27695,13436,10130,18366,5176,3281
sh,510050,2019-10-31 10:16:04,3.0040,1,11100.0000,37,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,18130,32371,27331,19930,27645,13436,24912,6366,5176,3281
sh,510050,2019-10-31 10:16:16,3.0050,2,12100.0000,40,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,12880,32371,27331,25763,27645,16747,30912,6366,8002,3281
sh,510050,2019-10-31 10:16:22,3.0050,1,30000.0000,100,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,12880,32371,27331,19930,27645,16647,30912,6366,8002,3281
sh,510050,2019-10-31 10:16:25,3.0050,2,2400.0000,8,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,12905,32371,30331,19930,27645,16746,30912,6366,8002,3281
sh,510050,2019-10-31 10:16:28,3.0050,12,3012200.0000,10024,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,12897,32371,33163,18930,27645,6730,27912,6366,7002,3281
sh,510050,2019-10-31 10:16:31,3.0040,2,66100.0000,220,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,12724,38371,27163,19930,27655,6730,18912,15366,8002,6106
sh,510050,2019-10-31 10:16:37,3.0050,11,2037700.0000,6781,S,3.0050,3.0040,3.0030,3.0020,3.0010,3.0060,3.0070,3.0080,3.0090,3.0100,57,12724,38371,27163,19930,18912,12366,8002,3281,10800
sh,510050,2019-10-31 10:16:40,3.0060,7,1936500.0000,6442,S,3.0050,3.0040,3.0030,3.0020,3.0010,3.0060,3.0070,3.0080,3.0090,3.0100,10157,6282,38321,28163,18930,9470,18366,4176,7106,10800
sh,510050,2019-10-31 10:16:43,3.0050,1,9600.0000,32,S,3.0050,3.0040,3.0030,3.0020,3.0010,3.0060,3.0070,3.0080,3.0090,3.0100,10125,6282,38321,28896,19664,12470,21366,4176,7106,10800
sh,510050,2019-10-31 10:16:49,3.0060,2,90800.0000,302,S,3.0050,3.0040,3.0030,3.0020,3.0010,3.0060,3.0070,3.0080,3.0090,3.0100,19133,6302,38321,34899,10664,15120,18366,4176,7108,10800
sh,510050,2019-10-31 10:16:55,3.0060,1,3000.0000,10,S,3.0050,3.0040,3.0030,3.0020,3.0010,3.0060,3.0070,3.0080,3.0090,3.0100,19133,6452,41321,32067,13664,18111,18366,4176,7108,10800
sh,510050,2019-10-31 10:17:01,3.0060,5,902700.0000,3003,S,3.0050,3.0040,3.0030,3.0020,3.0010,3.0060,3.0070,3.0080,3.0090,3.0100,19133,15442,41152,31867,10664,9510,18366,13176,4283,13628
sh,510050,2019-10-31 10:17:04,3.0060,23,30000.0000,100,S,3.0050,3.0040,3.0030,3.0020,3.0010,3.0060,3.0070,3.0080,3.0090,3.0100,19133,15442,41152,34867,10664,9410,27366,7176,7108,10804
sh,510050,2019-10-31 10:17:07,3.0050,2,120000.0000,399,S,3.0050,3.0040,3.0030,3.0020,3.0010,3.0060,3.0070,3.0080,3.0090,3.0100,18734,15442,41152,30867,10664,9410,27366,7176,6108,10804
sh,510050,2019-10-31 10:17:10,3.0060,1,5900.0000,20,S,3.0050,3.0040,3.0030,3.0020,3.0010,3.0060,3.0070,3.0080,3.0090,3.0100,18734,15442,44152,31867,13664,9510,27366,7176,7108,10804
sh,510050,2019-10-31 10:17:13,3.0060,4,18700.0000,62,S,3.0050,3.0040,3.0030,3.0020,3.0010,3.0060,3.0070,3.0080,3.0090,3.0100,18729,15442,41152,34867,10664,12454,27366,7176,7008,10804
sh,510050,2019-10-31 10:17:25,3.0050,1,2100.0000,7,S,3.0050,3.0040,3.0030,3.0020,3.0010,3.0060,3.0070,3.0080,3.0090,3.0100,9732,6442,41152,40867,10664,12454,24385,4176,4183,13628
sh,510050,2019-10-31 10:17:28,3.0050,2,4500.0000,15,S,3.0050,3.0040,3.0030,3.0020,3.0010,3.0060,3.0070,3.0080,3.0090,3.0100,9722,6442,32321,43699,10664,12449,27385,4176,7008,10804
sh,510050,2019-10-31 10:17:34,3.0050,11,2925100.0000,9734,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,6542,32321,36699,13664,23833,36120,29817,3385,4176,6008
sh,510050,2019-10-31 10:17:37,3.0040,2,901200.0000,3000,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,552,32321,21699,20664,32833,30699,29416,3385,5176,6008
sh,510050,2019-10-31 10:17:40,3.0050,1,39000.0000,130,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,352,32321,21699,20664,35833,39569,20416,3385,5176,6008
sh,510050,2019-10-31 10:17:43,3.0050,1,5200.0000,17,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,352,32321,21699,20664,35833,44552,15416,3385,5176,6008
sh,510050,2019-10-31 10:17:46,3.0050,3,7800.0000,26,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,336,32321,20966,19930,35833,38542,15566,3385,5176,6008
sh,510050,2019-10-31 10:17:49,3.0040,1,900.0000,3,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,333,32321,20966,18930,36617,38542,15566,3385,4176,6008
sh,510050,2019-10-31 10:17:52,3.0040,3,9900.0000,33,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,305,32321,20966,19930,36617,38542,12616,3385,5176,6018
sh,510050,2019-10-31 10:17:55,3.0040,8,94000.0000,313,S,3.0030,3.0020,3.0010,3.0000,2.9990,3.0040,3.0050,3.0060,3.0070,3.0080,32321,20966,19930,36617,16308,2736,23586,21616,3385,5176
sh,510050,2019-10-31 10:18:01,3.0040,1,30000.0000,100,S,3.0030,3.0020,3.0010,3.0000,2.9990,3.0040,3.0050,3.0060,3.0070,3.0080,33621,24134,19930,33617,16308,2740,20544,24785,3385,5176
sh,510050,2019-10-31 10:18:04,3.0030,2,30400.0000,101,S,3.0030,3.0020,3.0010,3.0000,2.9990,3.0040,3.0050,3.0060,3.0070,3.0080,36521,24134,21763,34617,16308,2740,26544,12785,4366,7002
sh,510050,2019-10-31 10:18:07,3.0040,3,823100.0000,2740,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,3512,36521,18134,24763,34617,20500,24785,4366,4176,3193
sh,510050,2019-10-31 10:18:16,3.0040,1,58800.0000,196,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,3736,40054,24134,28763,24617,12500,24785,3366,8002,3193
sh,510050,2019-10-31 10:18:19,3.0050,1,3100.0000,10,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,3746,40054,24134,22763,24617,12690,21785,3366,8002,3193
sh,510050,2019-10-31 10:18:28,3.0040,1,117700.0000,392,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,9356,40054,26966,22930,24617,9772,21785,3366,8002,3193
sh,510050,2019-10-31 10:18:31,3.0040,4,965200.0000,3213,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,3241,40054,24134,28763,24617,21772,12785,3366,8002,3193
sh,510050,2019-10-31 10:18:34,3.0040,1,6000.0000,20,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,3221,40054,24134,27763,24617,15772,12785,3366,7002,3193
sh,510050,2019-10-31 10:18:40,3.0040,5,445800.0000,1484,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,1976,40054,24134,28763,24617,9772,21785,6366,8002,3193
sh,510050,2019-10-31 10:18:46,3.0040,2,25800.0000,86,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,1950,40104,24134,28763,24717,10462,21785,3366,8004,3193
sh,510050,2019-10-31 10:18:52,3.0040,3,473700.0000,1577,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,373,40104,24134,28763,24717,9772,21835,6366,8004,3193
sh,510050,2019-10-31 10:18:58,3.0040,2,54100.0000,180,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,793,40304,24134,28763,24717,9772,21835,3366,8004,3193
sh,510050,2019-10-31 10:19:01,3.0040,2,7200.0000,24,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,3893,40304,30184,19930,27717,10358,21835,6366,8004,3193
sh,510050,2019-10-31 10:19:04,3.0040,2,27700.0000,92,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,3801,46304,27016,19930,27717,10309,15865,12366,5178,6018
sh,510050,2019-10-31 10:19:10,3.0050,2,99100.0000,330,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,3773,40017,33016,19930,27732,9458,21865,6366,8004,3193
sh,510050,2019-10-31 10:19:13,3.0050,1,4600.0000,15,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,3773,40017,30016,19930,27732,9968,21865,6366,8004,3193
sh,510050,2019-10-31 10:19:16,3.0050,3,17400.0000,58,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,3794,40017,30016,21930,27732,9934,21865,6366,7304,3193
sh,510050,2019-10-31 10:19:19,3.0040,7,910200.0000,3030,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,764,40017,24184,22930,24732,15934,12865,3366,8304,3193
sh,510050,2019-10-31 10:19:31,3.0050,1,600.0000,2,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,141,40018,24187,27763,24732,15939,24865,3366,7304,3193
sh,510050,2019-10-31 10:19:43,3.0040,3,17100.0000,57,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,218,39858,27187,25763,27981,18899,21865,6366,8304,3193
sh,510050,2019-10-31 10:19:46,3.0040,2,17100.0000,57,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,208,39958,30019,22930,27981,15964,21865,6366,8304,3193
sh,510050,2019-10-31 10:19:49,3.0040,4,62500.0000,208,S,3.0030,3.0020,3.0010,3.0000,2.9990,3.0040,3.0050,3.0060,3.0070,3.0080,39958,24187,24763,24981,13418,2,15964,21865,6366,7304
